ride_id,rideable_type,weekdays,duration,start_station_name,end_station_name,member_casual
3D11609D9422822C,classic_bike,Wednesday,25.69438333,West End Ave & W 94 St,9 Ave & W 45 St,casual
000CFFE5F3B763C2,classic_bike,Friday,13.29085,W 95 St & Broadway,W 92 St & Broadway,member
672C5545E7D1EA11,classic_bike,Wednesday,25.92978334,Devoe St & Morgan Ave,Clermont Ave & Lafayette Ave,member
BA33C830376BA3C7,classic_bike,Tuesday,7.977216665,W 26 St & 10 Ave,8 Ave & W 38 St,member
C184E1858061FCDD,classic_bike,Thursday,7.716583331,Central Park West & W 72 St,1 Ave & E 68 St,member
4AEF439A077C90D3,classic_bike,Friday,11.66291667,Eastern Pkwy & Franklin Ave,10 St & 7 Ave,member
3BC453C76FA196A8,classic_bike,Tuesday,35.97008334,South St & Whitehall St,W 25 St & 6 Ave,casual
45F7F13397EFD8C3,classic_bike,Saturday,43.96493334,E 93 St & 2 Ave,W 84 St & Columbus Ave,member
EED95992D0ACE17E,classic_bike,Monday,39.67428333,St James Pl & Oliver St,Front St & Jay St,member
45A2B1FC3485CA69,classic_bike,Friday,9.821200001,St James Pl & Oliver St,E 11 St & Avenue B,member
7BB52DEE978A85D1,classic_bike,Tuesday,16.60175,E 115 St & Lexington Ave,E 82 St & East End Ave,member
4049FF5C8236DA87,classic_bike,Tuesday,26.78278333,Vesey Pl & River Terrace,Pearl St & Peck Slip,member
7B13EC73E09000AB,classic_bike,Saturday,22.40288333,E 47 St & 1 Ave,Queens Plaza North & Crescent St,casual
B371D01FC6FE1AC4,classic_bike,Thursday,39.07335,12 Ave & W 125 St,W 22 St & 10 Ave,member
BBC237DC21FCB2BB,classic_bike,Sunday,14.30685,Front St & Washington St,Kent Ave & S 11 St,casual
1F4206B65F34B67B,classic_bike,Tuesday,28.76156667,West St & Chambers St,12 Ave & W 40 St,member
869592D4B80238FA,classic_bike,Sunday,14.72536667,1 Ave & E 18 St,9 Ave & W 22 St,member
6D9D17979AD9B783,classic_bike,Thursday,3.589516668,W 49 St & 8 Ave,Broadway & W 56 St,member
4F5ED1B926A3FF14,classic_bike,Wednesday,18.43126667,E 17 St & Broadway,Washington St & Gansevoort St,member
1AE7A34F51038BBB,classic_bike,Sunday,22.20508333,Broadway & W 25 St,Delancey St & Eldridge St,casual
391581C07423957C,classic_bike,Sunday,24.11588333,S 3 St & Bedford Ave,Washington Ave & Greene Ave,member
AE1D605F9ADD4EFD,classic_bike,Wednesday,45.55948333,Broadway & Moylan Pl,E 118 St & Madison Ave,member
7CD23E96241CD454,classic_bike,Monday,10.32223334,Central Park West & W 68 St,Central Park W & W 96 St,member
3321F8D3F458806B,classic_bike,Friday,2.436749999,Christopher St & Greenwich St,Greenwich St & W Houston St,member
230289D209B5E057,classic_bike,Saturday,44.02316666,E 6 St & Avenue B,W 46 St & 11 Ave,member
51C64041BC6105C9,classic_bike,Sunday,26.58116667,Mott St & Prince St,E 47 St & 2 Ave,casual
7BF8DDAD5DB652B2,classic_bike,Friday,45.7362,E 2 St & Avenue A,E 2 St & Avenue A,member
C39AFFDC7540C8D9,classic_bike,Sunday,5.847450002,Henry St & Atlantic Ave,Clinton St & Union St,casual
6D014AD02C33F92A,classic_bike,Saturday,10.45098333,Allen St & Stanton St,W 15 St & 6 Ave,member
1DB7E6AD782749F6,classic_bike,Thursday,2.628316665,Central Park West & W 76 St,Central Park West & W 76 St,casual
19DD01B7539ED593,classic_bike,Sunday,12.00861667,W Broadway & Spring St,E 2 St & Avenue A,casual
6828569690CE368A,classic_bike,Monday,14.85606667,Pier 40 - Hudson River Park,South St & Gouverneur Ln,member
0E3FA99E5287AA67,classic_bike,Thursday,34.3967,E 9 St & Avenue C,E 84 St & Park Ave,member
E8FC0344D17E619D,classic_bike,Wednesday,14.44341667,44 Dr & 21 St,1 Ave & E 62 St,member
63659AD893E2E8B1,classic_bike,Sunday,40.11931667,11 Ave & W 27 St,Lenox Ave & W 144 St,member
F7E67C57A23E57F3,classic_bike,Friday,11.3972,6 Ave & Canal St,Madison St & Montgomery St,member
E750D186C5DF7BB9,classic_bike,Wednesday,25.49335,W 129 St & Convent Ave,E 81 St & Park Ave,member
26BC62687C1198C0,classic_bike,Wednesday,7.4245,Prospect Pl & 6 Ave,5 Ave & 3 St,member
C9C520DB98C68382,classic_bike,Friday,14.69988333,Amsterdam Ave & W 82 St,Frederick Douglass Blvd & W 115 St,member
BDE8A825C4D2AE40,classic_bike,Sunday,24.09126666,Jay St & Tech Pl,Myrtle Ave & Marcy Ave,member
2AF069491CF1B398,classic_bike,Saturday,14.02816667,Atlantic Ave & Fort Greene Pl,Union St & Bedford Ave,member
C0216C5A97093EC6,classic_bike,Saturday,11.14418333,Grand Ave & Bergen St,West Drive & Prospect Park West,member
EE3449E41EDFDCFC,classic_bike,Tuesday,32.97773333,Carmine St & 6 Ave,W 70 St & Amsterdam Ave,member
1ABD3F7F7EF644FA,classic_bike,Tuesday,19.44043333,Allen St & Hester St,9 Ave & W 28 St,member
FA07448584A77484,classic_bike,Tuesday,6.672466667,W 107 St & Columbus Ave,W 116 St & Broadway,member
B22AAC16B2F14F59,electric_bike,Wednesday,46.62383333,Melrose Ave & E 150 St,Prospect Ave & E 151 St,member
CDC6C8DE67934653,classic_bike,Tuesday,35.21876667,Central Park North & Adam Clayton Powell Blvd,Broadway & E 22 St,member
D71A80B4A214912D,classic_bike,Tuesday,5.941783333,11 Ave & W 41 St,8 Ave & W 33 St,member
9571375B034B8820,classic_bike,Tuesday,14.95333333,E 6 St & Avenue B,Mercer St & Spring St,member
79D3C780D44C926F,classic_bike,Thursday,4.992483334,Grand St & Elizabeth St,St James Pl & Oliver St,member
3C5B2D6CC03AB701,classic_bike,Thursday,2.451116669,46 Ave & 5 St,Vernon Blvd & 47 Rd,member
490EC93BAE88C5D9,classic_bike,Friday,5.459533334,Greenwich Ave & Charles St,E 16 St & Irving Pl,casual
143B93BB209FC45E,classic_bike,Tuesday,18.73995,Jefferson St & Cypress Ave,Metropolitan Ave & Meeker Ave,casual
066825D8F4053C34,classic_bike,Saturday,14.95755,Lafayette Ave & Fort Greene Pl,Fulton St & Adams St,casual
027E20E1D2AFF5B4,classic_bike,Tuesday,12.77326667,3 Ave & E 112 St,E 89 St & York Ave,member
6107D4C342697542,classic_bike,Sunday,11.13763334,5 Ave & E 72 St,E 89 St & 3 Ave,member
039B71C114BD936E,classic_bike,Friday,29.9946,E 75 St & 3 Ave,Broadway & E 22 St,member
B40E0B61BBF51986,classic_bike,Sunday,3.970166667,Graham Ave & Conselyea St,Frost St & Meeker Ave,member
2F7443EC333C506E,classic_bike,Friday,8.309683335,Amsterdam Ave & W 73 St,E 66 St & Madison Ave,member
163141378E1D3A6F,classic_bike,Wednesday,22.63648333,Carroll St & Franklin Ave,Sands St Gate,member
