ride_id,rideable_type,weekdays,duration,start_station_name,end_station_name,member_casual
562FB8D343FAFC4E,electric_bike,Thursday,21.3383,Carmine St & 6 Ave,Fulton St & Waverly Ave,member
55E1F9DF403CEE4B,classic_bike,Monday,2.345183333,Clinton St & Grand St,Bialystoker Pl & Delancey St,member
028E59973E028EA3,classic_bike,Wednesday,13.05531667,W 30 St & 8 Ave,Broadway & W 56 St,member
FD376E0E53EA32D5,classic_bike,Tuesday,6.599783333,E 9 St & Ave C,E 2 St & Ave A,member
92AB48DAA9247A31,electric_bike,Sunday,6.077833331,E 13 St & 2 Ave,Lafayette St & Jersey St,member
D4486D8E8F178DCA,electric_bike,Wednesday,7.19545,Bergen St & 4 Ave,1 St & 6 Ave,member
41663F60016648C3,electric_bike,Thursday,2.0937,44 Dr & 21 St,46 Rd & 11 St,member
7E2C3BA9AACA44F0,classic_bike,Sunday,24.81658334,Atlantic Ave & Fort Greene Pl,S 4 St & Wythe Ave,member
C9D4060B2E5DA7A2,electric_bike,Tuesday,3.337383334,Stuyvesant Ave & Gates Ave,Chauncey St & Stuyvesant Ave,member
E97E996A4404F311,electric_bike,Tuesday,5.101883336,Adelphi St & Myrtle Ave,Bridge St & York St,member
DCE94DE0EF63A5D9,classic_bike,Wednesday,6.938,Clinton St & Union St,Hicks St & Montague St,member
A9AA7387D89DC141,electric_bike,Monday,5.401299997,Metropolitan Ave & Bedford Ave,Devoe St & Lorimer St,member
03527B692331BDB7,classic_bike,Tuesday,45.67465,Frederick Douglass Blvd & W 115 St,W 22 St & 10 Ave,member
B2122B8A837EB73C,electric_bike,Thursday,10.89663333,E 32 St & Park Ave,E 12 St & Ave C,casual
F43A0F70471BE04E,electric_bike,Friday,4.701083334,W 51 St & 6 Ave,E 53 St & 3 Ave,member
4131CDDCB879CF02,classic_bike,Monday,38.41013333,21 Ave & Crescent St,31 St & Hoyt Ave N,member
73EF78E4CA6B0D27,classic_bike,Tuesday,3.769683333,W 15 St & 7 Ave,W 4 St & 7 Ave S,member
36F924B7477E0E41,classic_bike,Saturday,7.629183332,Greenwich St & Perry St,W 13 St & 5 Ave,member
AF337D19ABEA0E24,classic_bike,Saturday,9.438916667,11 Ave & W 27 St,8 Ave & W 38 St,member
E214126661ED5739,electric_bike,Tuesday,8.570333334,Clinton St & Tillary St,Centre St & Worth St,member
C71B355BC289D5A3,electric_bike,Friday,7.771700001,Bus Slip & State St,Clinton St & Cherry St,member
235863F5CC741450,electric_bike,Tuesday,5.537716667,Broadway & W 25 St,10 Ave & W 28 St,member
82A4E328346E11E7,classic_bike,Monday,7.799233333,Liberty St & Broadway,Vesey Pl & River Terrace,member
9A531093666D8622,classic_bike,Wednesday,13.75285,E 20 St & 2 Ave,1 Ave & E 44 St,member
9476D69F95E6BF51,classic_bike,Wednesday,6.995383334,Atlantic Ave & Fort Greene Pl,Underhill Ave & Pacific St,member
365D54CAF24ECD12,electric_bike,Saturday,9.871633335,Degraw St & Hoyt St,Franklin Ave & St Marks Ave,member
2039DE86D26FB28A,classic_bike,Friday,9.282550001,Washington Pl & Broadway,8 Ave & W 16 St,member
CD3F5B00EA6278A5,electric_bike,Wednesday,12.97906667,Tiebout Ave & E Fordham Rd,Tiebout Ave & E 184 St,member
2BD3D28E6B0D220E,electric_bike,Wednesday,4.232666667,W 100 St & Manhattan Ave,5 Ave & E 103 St,member
D52BFE530D6926BF,electric_bike,Monday,16.57856667,Thompson St & Bleecker St,W 50 St & 9 Ave,member
940C796F57299401,electric_bike,Wednesday,5.825400003,Broadway & W 41 St,E 50 St & Park Ave,member
B333911D92F2D9DF,classic_bike,Tuesday,15.4584,W 70 St & Amsterdam Ave,E 80 St & 2 Ave,member
